Name,PlaceID,Address,Rating,Author,Review
Oh Happy Day Cafe,ChIJnb7eGrmJ1moRO37_Fp4_2JE,"Tribecca Village Shopping Centre, Shop 11/2 Kenswick St, Point Cook",4.6,Catherine Naranjo,"I can honestly say is been the best and most consistent cafe/restaurant I've been to.

I have tried 90% of the menu and oh man all the food is fantastic but not only the food, but the people also are so amazing and welcoming they are true to their name, and every time I go ( quite often) they make my day HAPPY, also their coffee is one of my favourites, I drink long blacks no sugar, they have the perfect formula.

I'm so excited to be able to go in the evening, every meal you make guys is absolutely amazing.

I remember taking the photos when is too late and I'd eaten mostly already, meals are so good that I can't hold my excitement when the food arrives.

Also, prices are really fair"
Oh Happy Day Cafe,ChIJnb7eGrmJ1moRO37_Fp4_2JE,"Tribecca Village Shopping Centre, Shop 11/2 Kenswick St, Point Cook",4.6,Vanessa Bechara,"Amazing food and drinks. Usually attend for breakfast or lunch.
Just found out the apple juice is made fresh from actually apples! Just amazing!"
Cafe Court,ChIJp3us-bhd1moRVQACsirqS2Y,"536 Lonsdale St, Melbourne",4.6,Debajyoti Saha,Went for brunch on a Sunday morning and this place surprised us with the amazing food and the beverages. The place is nice and cozy with good decors. We ordered some freshly squeezed juice and an iced mocha and both were really good. For food we ordered the traditional Benedict and Chilli Scrambled eggs. Both the dishes looked visually pleasing and the taste was even better. Would highly recommend this place for brunch!
Cafe Court,ChIJp3us-bhd1moRVQACsirqS2Y,"536 Lonsdale St, Melbourne",4.6,Megan Dunne,"Busy little cafe, open on Sunday, we had a large family group of 8 and weren’t sure how we would go getting a table but luckily there was one big enough for us inside!
The food was delicious, I had the brisket bun, tried my brother’s omelette, others had poached eggs, bowl of chips, smashed avocado, and the double cheeseburger.
The service was really great, professional friendly flexible and accommodating. We had a really lovely catch up and will definitely be returning when in Melbourne again."
Cafe Court,ChIJp3us-bhd1moRVQACsirqS2Y,"536 Lonsdale St, Melbourne",4.6,D Cummins,"We were pleasantly surprised with this cafe!  The pancakes were absolutely delicious and not too sweet, I highly recommend!  My partner had their original omelette and said it was good but needed a little more flavor.  Service was fast and friendly.   I only took a picture of the pancakes as it was very picture worthy!  Go!  See for yourself!"
Cafe Court,ChIJp3us-bhd1moRVQACsirqS2Y,"536 Lonsdale St, Melbourne",4.6,Jasmine Drake,"Cool unique decor and plenty of seating. Nice and open plan. Service is impeccable. Staff noticed we only had one menu and gave us another without us even asking. They brought cutlery to our table and the food came out hot fresh and quick. Flavours of the chorizo, mushrooms and relish are amazing in the big brekkie. Nice hollandaise sauce on the Benedict.  Poached eggs to perfection. Coffee is very strong. They can do iced lattes even though its not on the menu, they have flavored syrups but they are quite weak so would reccomend extra if you prefer more sweetness"
Cafe Court,ChIJp3us-bhd1moRVQACsirqS2Y,"536 Lonsdale St, Melbourne",4.6,Alexis Soo,"This cafe in Melbourne is fantastic for brunch! The food is delicious and beautifully presented, with generous portions that are sure to satisfy. The service is excellent, making the whole experience even more enjoyable. Plus, the menu is highly customizable with vegan and gluten-free options available. Highly recommended for anyone looking for a great brunch spot!"
CIEL Cafe,ChIJp_40rPhn1moRsKphY_EJRRA,"48 Cecil St, Southbank",4.7,Shirley Seow,"This is such a nice cafe at Southbank! Was on holiday in Melbourne  and found this cafe when walking back to the apartment.
The staff here are very friendly and helpful. Not forgetting to mention, coffee and food are above my expectations. Ordered the Eggs on Toast and Chicken burger. And they tasted so good. Love it and will definitely be back again"
CIEL Cafe,ChIJp_40rPhn1moRsKphY_EJRRA,"48 Cecil St, Southbank",4.7,Tobi Jacobs,"**Review for Ciel Cafe, Southbank**

I recently had the pleasure of enjoying breakfast at **Ciel Cafe** in Southbank, and it was an experience worth raving about! Nestled in a spacious ground floor location, this cafe truly is a hidden gem in the local area.

I opted for the **Breakfast Burger**, which was an absolute delight. The burger featured a perfectly cooked egg with a runny yolk, pork and fennel sausage, bacon onion, and coffee jam, sauerkraut , ripe house burger sauce and swiss cheese, all sandwiched between glossy milk buns. Each bite was a burst of flavor, and the ingredients were clearly fresh and of high quality. The burger was priced at a reasonable $20

To complement the burger, I ordered a side of their **homemade hash browns**. These golden-brown delights were crispy on the outside and fluffy on the inside, making them the perfect accompaniment. The side of three hash browns cost **$6**.

To top it all off, I enjoyed a large **Cappuccino** with intricate latte art. The coffee was rich and smooth, providing the perfect start to my day. The cappuccino was priced at **$5**.

What truly set this experience apart was the **extremely friendly and welcoming service** by the staff. From the moment I walked in, I was greeted with warm smiles and attentive service. The staff made sure I felt right at home and were more than happy to accommodate any requests.

The cafe itself boasts a modern and stylish design with large windows that allow natural light to flood the space, creating a bright and welcoming atmosphere. The decor is minimalist, with clean lines and neutral colors, giving the space a sophisticated and elegant feel.

Overall, Ciel Cafe in Southbank is a must-visit for anyone looking for a delicious breakfast in a welcoming and stylish setting. I can't wait to return and try more of their offerings!"
CIEL Cafe,ChIJp_40rPhn1moRsKphY_EJRRA,"48 Cecil St, Southbank",4.7,Lore Gutierrez,"Ciel Cafe is such an amazing spot! The service is excellent, always friendly and attentive, which makes the experience even more enjoyable. The food is delicious, with a great variety of fresh and beautifully presented options. The place also has a super cute vibe, perfect for relaxing or catching up with friends. Definitely a place I would come back to again and again. Highly recommended!"
CIEL Cafe,ChIJp_40rPhn1moRsKphY_EJRRA,"48 Cecil St, Southbank",4.7,Graeldon,"Hidden Gem!
The food and drinks here are fantastic and really reasonably priced - I'm super happy that I stumbled upon this place, and it deserves being 10 times busier.
The food came out pretty quickly, and I was impressed by the quality. The potato served with the eggs benedict was crispy on the outside but fluffy and creamy on the inside. The bacon was high quality, and the eggs were just right.
I also tried the breakfast roti 2.0, and the roti was better than I've had in some Indian restaurants. The pork belly was quite fatty but full of flavour and well balanced by the pickled veg.
Both dishes were really thoughtful and balanced, and I felt like the chef(s) really care about the quality of the dishes they create.

I can't wait to go back and try more of the menu, it was simply fantastic.
Thank you CIEL Cafe!"
CIEL Cafe,ChIJp_40rPhn1moRsKphY_EJRRA,"48 Cecil St, Southbank",4.7,Sayada Korkitkwamdee,"Excellent service even though it was a busy period, food and coffee was so nice and reasonable price. I would recommend a chilli scrambled eggs with croissant. I will definitely come back again."
Moonlight Cafe - Broadmeadows Central,ChIJ_7d0Wopa1moR_Koi9LNoL8k,"Kiosk 6/1099 Pascoe Vale Rd, Broadmeadows",4.6,Allannah Gibbs,"We are on holiday from Nth Qld my dad and I. We have never had such AMAZING and FRIENDLY service in our lives. Such a wonderful experience and 110% recommend. I don't often review places I go but this service was personal, kind and so warm. From being bumped into around the shopping centre to then being spoken to and served with such a warmth, made the shopping trip well worth it. Thank you, thank you, thank you."
Moonlight Cafe - Broadmeadows Central,ChIJ_7d0Wopa1moR_Koi9LNoL8k,"Kiosk 6/1099 Pascoe Vale Rd, Broadmeadows",4.6,Lidia Charles,The best coffee ever ♥️♥️ I love u guys I can't start my day without their coffee
Moonlight Cafe - Broadmeadows Central,ChIJ_7d0Wopa1moR_Koi9LNoL8k,"Kiosk 6/1099 Pascoe Vale Rd, Broadmeadows",4.6,Mo Shaz,"Title: A Coffee Lover's Paradise

This CoffeeShop is a true haven for any coffee enthusiast. From the moment you take your first sip, you're transported to a world of rich, aromatic perfection. The coffee here is nothing short of amazing - it's clear that every cup is a labor of love. The beans are clearly of the highest quality, resulting in a brew that's smooth, full-bodied, and incredibly satisfying. Whether you're a fan of a classic espresso or a specialty latte, each cup is a testament to their dedication to the craft. The baristas are true artists, mastering the art of the perfect pour and creating intricate latte art that's almost too beautiful to disturb. This CoffeeShop has truly set the standard for what exceptional coffee should be. Don't miss out on this caffeinated masterpiece!"
Moonlight Cafe - Broadmeadows Central,ChIJ_7d0Wopa1moR_Koi9LNoL8k,"Kiosk 6/1099 Pascoe Vale Rd, Broadmeadows",4.6,Creative Shopfitting,"We have known khan and his wife for many years after being regular customers. His coffee, food and customer service are excellent! khan asked us to refit his existing store and we have just finished. I’d recommend this cafe to anybody within the Broadmeadows shopping centre precinct.

Thank you."
Moonlight Cafe - Broadmeadows Central,ChIJ_7d0Wopa1moR_Koi9LNoL8k,"Kiosk 6/1099 Pascoe Vale Rd, Broadmeadows",4.6,Richard T.Whybrow,"Delicious dinning or takeaway food, excellent drop in for a coffee with friends for a meet between shopping or just for a chat. Location is easy to find and very spacious in the bright and open central atrium.  It’s relaxing to just sit and enjoy the bright open cafe space with a delightful beverage.

Service is quick and efficient with cool designs displayed on the top of your hot drink.

Sweet and savory items to try with a good range and selection.

No problem with mobility impaired seating or access and plenty of seating available."
Three Drops Coffee & Sandwich,ChIJ33UY1LVC1moRQdzmULIlbtk,"227 Collins St, Melbourne",4.8,Phillip Janicki,"A small little cafe with minimal outdoor seating only, hence the lower score for atmosphere but the service was good and helpful. Most importantly, the food was unreal and reasonably priced. We got the bacon K-Sandwiches and they are seriously unreal. The flavours are amazing. I only wish I got double bacon to take it to the next level but that’s hindsight for you and still can’t really fault it. Definitely recommend checking this little beauty out."
Three Drops Coffee & Sandwich,ChIJ33UY1LVC1moRQdzmULIlbtk,"227 Collins St, Melbourne",4.8,Payel Gayen,"Absolutely delightful!
This spot serves some of the best sandwiches in Melbourne and is the perfect place to satisfy your breakfast cravings.

We ordered the classic bacon sandwich, the roasted chicken sandwich, and mocha. The mocha was quite good, and the chicken sandwich was perfectly prepared and tasted fantastic. However, the true standout was the classic bacon sandwich, which was mouthwateringly delicious and filled with fluffy eggs. Simply lovely!

There are some outdoor seating options, and the service was quick and prompt. I highly recommend this place to everyone!"
